site,edition,classification,category_type,category,short_definition,detail_note,verification_status,source_pdf_page,source_section,definition_origin
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,T,T0,No evidence of primary tumor,,strict_table_extracted_v1_6,184,Definition of Primary Tumor (T),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,T,T1,Tumor limited to ovaries (one or both) or fallopian tube(s),,strict_table_extracted_v1_6,184,Definition of Primary Tumor (T),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,T,T1a,"IA Tumor limited to one ovary (capsule intact) or fallopian tube, no tumor on ovarian or fallopian tube surface; no malignant cells in ascites or peritoneal washings",,strict_table_extracted_v1_6,184,Definition of Primary Tumor (T),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,T,T1b,IB Tumor limited to both ovaries (capsules intact) or fallopian tubes; no tumor on ovarian or fallopian tube surface; no malignant cells in ascites or peritoneal washings,,strict_table_extracted_v1_6,184,Definition of Primary Tumor (T),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,T,T1c,"IC Tumor limited to one or both ovaries or fallopian tubes, with any of the following: T1c1 IC1 Surgical spill T1c2 IC2 Capsule ruptured before surgery or tumor on ovarian or fallopian tube surface T1c3 IC3 Malignant cells in ascites or peritoneal washings",,strict_table_extracted_v1_6,184,Definition of Primary Tumor (T),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,T,T2,II Tumor involves one or both ovaries or fallopian tubes with pelvic extension below pelvic brim or primary peritoneal cancer,,strict_table_extracted_v1_6,184,Definition of Primary Tumor (T),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,T,T2a,IIA Extension and/or implants on the uterus and/or fallopian tube(s) and/or ovaries,,strict_table_extracted_v1_6,184,Definition of Primary Tumor (T),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,T,T2b,IIB Extension to and/or implants on other pelvic tissues,,strict_table_extracted_v1_6,184,Definition of Primary Tumor (T),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,T,T3,"III Tumor involves one or both ovaries or fallopian tubes, or primary peritoneal cancer, with microscopically confirmed peritoneal metastasis outside the pelvis and/or metastasis to the retroperitoneal (pelvic and/or para-aortic) lymph nodes",,strict_table_extracted_v1_6,184,Definition of Primary Tumor (T),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,T,T3a,IIIA2 Microscopic extrapelvic (above the pelvic brim) peritoneal involvement with or without positive retroperitoneal lymph nodes,,strict_table_extracted_v1_6,184,Definition of Primary Tumor (T),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,T,T3b,IIIB Macroscopic peritoneal metastasis beyond pelvis 2 cm or less in greatest dimension with or without metastasis to the retroperitoneal lymph nodes,,strict_table_extracted_v1_6,184,Definition of Primary Tumor (T),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,T,T3c,IIIC Macroscopic peritoneal metastasis beyond the pelvis more than 2 cm in greatest dimension with or without metastasis to the retroperitoneal lymph nodes (includes extension of tumor to capsule of liver and spleen without parenchymal involvement of either organ),,strict_table_extracted_v1_6,184,Definition of Primary Tumor (T),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,T,TX,Primary tumor cannot be assessed,,strict_table_extracted_v1_6,184,Definition of Primary Tumor (T),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,N,N0,No regional lymph node metastasis,,strict_table_extracted_v1_6,184,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,N,N0(i+),Isolated tumor cells in regional lymph node(s) no greater than 0.2 mm,,strict_table_extracted_v1_6,184,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,N,N1,IIIA1 Positive retroperitoneal lymph nodes only (histologically confirmed),,strict_table_extracted_v1_6,184,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,N,N1a,IIIA1i Metastasis up to and including 10 mm in greatest dimension,,strict_table_extracted_v1_6,184,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,N,N1b,IIIA1ii Metastasis more than 10 mm in greatest dimension,,strict_table_extracted_v1_6,184,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,N,NX,Regional lymph nodes cannot be assessed,,strict_table_extracted_v1_6,184,Definition of Regional Lymph Node (N),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,M,M0,No distant metastasis,,strict_table_extracted_v1_6,184,Definition of Distant Metastasis (M),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,M,M1,"IV Distant metastasis, including pleural effusion with positive cytology; liver or splenic parenchymal metastasis; metastasis to extra-abdominal organs (including inguinal lymph nodes and lymph nodes outside the abdominal cavity); and transmural involvement of intestine",,strict_table_extracted_v1_6,184,Definition of Distant Metastasis (M),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,M,M1a,IVA Pleural effusion with positive cytology,,strict_table_extracted_v1_6,184,Definition of Distant Metastasis (M),strict_table_extraction_v1_6
"Ovary, Fallopian Tube, and Primary Peritoneal Carcinoma",AJCC8,any,M,M1b,IVB Liver or splenic parenchymal metastases; metastases to extra-abdominal organs (including inguinal lymph nodes and lymph nodes outside the abdominal cavity); transmural involvement of intestine,,strict_table_extracted_v1_6,184,Definition of Distant Metastasis (M),strict_table_extraction_v1_6
Penis,AJCC7,any,T,T1,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,pathological,T,T1,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,any,T,T1a,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,pathological,T,T1a,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,any,T,T1b,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,pathological,T,T1b,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,any,T,T2,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,pathological,T,T2,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,any,T,T3,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,pathological,T,T3,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,any,T,T4,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,yp,T,T4,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,any,T,Ta,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,pathological,T,Ta,Primary tumor category imported from staging table; site-specific definition requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,any,T,Tis,Carcinoma in situ or site-specific in-situ category; site-specific wording requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,pathological,T,Tis,Carcinoma in situ or site-specific in-situ category; site-specific wording requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,any,N,N0,No regional lymph node metastasis; site-specific wording requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
Penis,AJCC7,pathological,N,N0,No regional lymph node metastasis; site-specific wording requires manual review.,No strict table definition was extracted for this site/category. Cancer committee review required.,generic_fallback_v1_6_review_required,,,generated_rule_category_fallback_v1_6
