edition,page,hit_type,context
AJCC7,638,stage_group,"ffix and ""y,"" ""r,"" and ""a"" prefixes are used. Although they do not affect the stage grouping, they indicate cases needing separate analysis. m suffix indicates the presence of multiple primary tumors in a single site and is recorded in parentheses: pT(m)NM. y prefix indicates those cases in w"
AJCC7,641,stage_group,RAL No visceral organ involvement (no pathologic M0; use clinical M to complete stage group) Visceral involvement (must have pathology confirmation^^ and organ involved should be specified) M1 B0 B0a B0b B1 B1a B1b B2 PERIPHERAL BLOOD INVOLVEMENT (B) Absence of significant blood involvement: £5% o
AJCC7,641,definitions_tnm,"ing completed after neoadjuvant therapy AND subsequent surgery TX T1 T2 T3 T4 PRIMARY TUMOR (T) SKIN Primary tumor cannot be assessed Limited patches*, papules, and/or plaques**covering <10% of the skin surface. May further stratify into T1a (patch only) vs T1b (plaque ± patch). Patches, papules"
AJCC7,642,stage_group,"ffix and ""y,"" ""r,"" and ""a"" prefixes are used. Although they do not affect the stage grouping, they indicate cases needing separate analysis. m suffix indicates the presence of multiple primary tumors in a single site and is recorded in parentheses: pT(m)NM. P RIMARY C UTANEOUS L YMPHOMA S TAGI"
AJCC7,659,stage_group,"c carcinoma of the thyroid gland, 90, 91 Anaplastic large T-cell lymphoma, 602 Anatomic stage/prognostic grouping rules, 12 Angiosarcoma, 284 Ann Arbor staging system, 608, 611 Anorectal lymph nodes, 166 Anterior ﬂ oor of mouth, 29 Anterior (lingual) surface of epiglottis, 57 Anterior mediastinum"
AJCC7,663,stage_group,"nasopharyngeal, 46 oropharyngeal, 47 skin, 302 subglottis, 61 supraglottis, 62 Stage groupings, 4–6, 12, 14, 193 Staging general rules of, 7–12 philosophy of, 3 principles of, 3–14 Staging classiﬁ cations, 9 Staging forms, 14 ampulla of Vater, 239–240 anal canal, 171–173 bile ducts, extrahepatic, 1"
AJCC8,2,definitions_tnm,"g system. The AJCC TNM system classiﬁes cancers by the size and extent of the primary tumor (T), involvement of regional lymph nodes (N), and the presence or absence of distant metastases (M), supplemented in recent years by evidence-based prog- nostic and predictive factors. There is a TNM stag"
AJCC8,3,stage_group,ty of imaging. This joint project thus far has encom- passed two working groups—anatomic stage and tumor pro- ﬁle—to thoroughly review the existing nomenclature and standard deﬁnitions. The patient proﬁle and environment categories will be addressed in future work. The Content Harmonization Core (
AJCC8,5,stage_group,"omplete pathological response has occurred and the ypTNM is ypT0 ypN0 cM0, no stage group is assigned. Note: This situation is not classiﬁed as Stage 0, because such a designation would denote in situ neoplasia. Nonetheless, the individual T, N, and M categories should be documented as T0, N0"
AJCC8,8,stage_group,"t includes deﬁnitions of key prognostic factors, including those required for stage grouping, those recommended for clinical care, and those recommended for collection in cancer registries. Each chapter ends with the speciﬁc deﬁnitions of T, N, M, and anatomic stage and prognostic stage groups"
AJCC8,9,stage_group,Introduction of H category (TNMH) for heritable cancer trait in AJCC prognostic stage grouping of Retinoblastoma New features • Levels of evidence provided for revisions to staging systems • Imaging section • Risk Assessment Models for select cancer sites • Recommendations for Clinical Trial Stratiﬁ
AJCC8,11,stage_group,"owever, it is seldom used and, if it is, the cancer could not be assigned to a stage group. Therefore, for the 8th Edition, the Expert Panel eliminated the T0 category from the head and neck staging systems. A separate stag- ing system for those cases with an involved cervical node without a kno"
AJCC8,12,stage_group,"on of p16+ OPC (a recently recognized disease entity), no major changes in the stage groupings are recommended. The current stage groupings reﬂect recent practices, clinical relevance, and contemporary data. T4 tumors continue to be subdivided into moderately advanced (T4a) and very advanced (T"
AJCC8,12,definitions_tnm,"inical stage. In advanced tumor stages, imaging studies add to the accuracy of primary tumor (T) and nodal (N) categorization, especially in the nasopharyngeal and paranasal sinuses primary sites, as well as for regional lymph nodes. Endoscopic evaluation of the primary tumor and examination un"
AJCC8,16,stage_group,"milarly, clinical and pathological ENE should be recorded as ENE(−) or ENE(+) AJCC PROGNOSTIC STAGE GROUPS Prognostic Stage Groups for metastatic cervical adenopathy and unknown primary tumor except for EBV-related and HPV-related tumors. When T is… And N is… And M is… Then the stage group i"
AJCC8,18,chapter_summary,"stonbury, Margaret Brandwein-Gensler, Ronald A. Ghossein, and Jatin P. Shah 7 CHAPTER SUMMARY Cancers Staged Using This Staging System Epithelial and minor salivary gland cancers of the oral cavity Cancers Not Staged Using This Staging System These histopathologic types of cancer… Are staged acc"
AJCC8,19,definitions_tnm,c cervical lymphadenopathy is not included in this chapter.. III Deﬁnition of Primary Tumor (T) Clinical and pathological depth of invasion (DOI) are now used to increase the T category. III Deﬁnition of Primary Tumor (T) Extrinsic tongue muscle invasion is no longer used in T4 because this is a
AJCC8,24,stage_group,"andates a pN0 designation. PROGNOSTIC FACTORS Prognostic Factors Required for Stage Grouping Beyond the factors used to assign T, N, or M categories, no additional prognostic factors are required for stage grouping. Additional Factors Recommended for Clinical Care Extranodal Extension ENE is"
AJCC8,29,stage_group,"collected as an important ele- ment of the demographics and may be included in Prognostic Groups in the future. For practicality, the minimum standard should classify smoking history as never, ≤ 10 pack-years, > 10 but ≤ 20 pack-years, or > 20 pack-years. RISK ASSESSMENT MODELS The AJCC recentl"
AJCC8,29,definitions_tnm,"e will be evaluated, and those that meet all AJCC criteria will be endorsed. DEFINITIONS OF AJCC TNM Deﬁnition of Primary Tumor (T) T Category T Criteria TX Primary tumor cannot be assessed Tis Carcinoma in situ T1 Tumor ≤ 2 cm, ≤ 5 mm depth of invasion (DOI) DOI is depth of invasion and not tum"
AJCC8,31,stage_group,"tasis (M) M Category M Criteria M0 No distant metastasis M1 Distant metastasis AJCC PROGNOSTIC STAGE GROUPS When T is… And N is… And M is… Then the stage group is… Tis N0 M0 0 T1 N0 M0 I T2 N0 M0 II T3 N0 M0 III T1,2,3 N1 M0 III T4a N0,1 M0 IVA T1,2,3,4a N2 M0 IVA Any T N3 M0 IVB T4b Any N M0 IVB"
AJCC8,34,stage_group,"tion and future analysis. PROGNOSTIC FACTORS Prognostic Factors Required For Stage Grouping Beyond the factors used to assign T, N, or M categories, no additional prognostic factors are required for stage grouping. Additional Factors Recommended for Clinical Care Extranodal Extension ENE is"
AJCC8,35,stage_group,"tasis (M) M Category M Criteria M0 No distant metastasis M1 Distant metastasis AJCC PROGNOSTIC STAGE GROUPS When T is… And N is… And M is… Then the stage group is… Tis N0 M0 0 T1 N0 M0 I T2 N0 M0 II T3 N0 M0 III T0, T1, T2, T3 N1 M0 III T4a N0, N1 M0 IVA T0, T1, T2, T3, T4a N2 M0 IVA Any T N3 M0"
AJCC8,37,stage_group,"collected as an important element of the demo- graphics and may be included in Prognostic Groups in the future. For practicality, the minimum standard should clas- sify smoking history as never, ≤ 10 pack-years, > 10 but ≤ 20 pack-years, or > 20 pack-years. RISK ASSESSMENT MODELS The AJCC recent"
AJCC8,37,definitions_tnm,"te will be evaluated, and those that meet all AJCC criteria will be endorsed. DEFINITIONS OF AJCC TNM Deﬁnition of Primary Tumor (T) T Category T Criteria TX Primary tumor cannot be assessed T0 No tumor identiﬁed, but EBV-positive cervical node(s) involvement Tis Tumor in situ T1 Tumor conﬁned t"
AJCC8,38,chapter_summary,", Margaret Brandwein-Gensler, Christine M. Glastonbury, and Jatin P. Shah 10 CHAPTER SUMMARY Cancers Staged Using This Staging System Human papillomavirus (HPV)-related squamous cell carcinoma of the oropharynx (HPV-OPSCC) Cancers Not Staged Using This Staging System These histopathologic types"
AJCC8,39,stage_group,"tasis (M) M Category M Criteria M0 No distant metastasis M1 Distant metastasis AJCC PROGNOSTIC STAGE GROUPS Clinical When T is… And N is… And M is… Then the stage group is… T0, T1 or T2 N0 or N1 M0 I T0, T1 or T2 N2 M0 II T3 N0, N1 or N2 M0 II T0, T1, T2, T3 or T4 N3 M0 III T4 N0, N1, N2 or N3"
AJCC8,39,definitions_tnm,"e will be evalu- ated, and those that meet all AJCC criteria will be endorsed. DEFINITIONS OF AJCC TNM Deﬁnition of Primary Tumor (T) T Category T Criteria T0 No primary identiﬁed T1 Tumor 2 cm or smaller in greatest dimension T2 Tumor larger than 2 cm but not larger than 4 cm in greatest dimensi"
AJCC8,40,definitions_tnm,"atic cervical lymphadenopathy is not included in this chapter. IV Deﬁnition of Primary Tumor (T) In hypopharynx, T3 criteria have been changed from “extension to esophagus” to “extension to esophageal mucosa.” T4a criteria now includes invasion of esophageal muscle. IV Deﬁnition of Regional Lymph"
AJCC8,40,chapter_summary,"Glastonbury, Margaret Brandwein-Gensler, Brian O’Sullivan, and Jatin P. Shah CHAPTER SUMMARY Cancers Staged Using This Staging System p16 negative (p16-) squamous cancers of the oropharynx; oropharyngeal cancers without a p16 immunostain performed; and all cancers of the hypopharynx. Minor sali"
AJCC8,42,stage_group,"tion and future analysis. PROGNOSTIC FACTORS Prognostic Factors Required for Stage Grouping p16 Immunotesting Testing for p16 is mandatory for all oropharyngeal squamous carcinomas but not for hypopharyngeal cancers. If p16 test- ing is not performed, that case is staged according to this syst"
AJCC8,47,stage_group,"riteria M0 No distant metastasis (no pathologic M0; use clinical M to complete stage group) M1 Distant metastasis AJCC PROGNOSTIC STAGE GROUPS When T is… And N is… And M is… Then the stage group is… Tis N0 M0 0 T1 N0 M0 I T2 N0 M0 II T3 N0 M0 III T1,T2,T3 N1 M0 III T4a N0,N1 M0 IVA T1,T2,T3,T4a"
AJCC8,49,stage_group,"tasis (M) M Category M Criteria M0 No distant metastasis M1 Distant metastasis AJCC PROGNOSTIC STAGE GROUPS When T is… And N is… And M is… Then the stage group is… Tis N0 M0 0 T1 N0 M0 I T2 N0 M0 II T3 N0 M0 III T1, T2, T3 N1 M0 III T4a N0, N1 M0 IVA T1, T2, T3, T4a N2 M0 IVA Any T N3 M0 IVB T4b"
AJCC8,50,chapter_summary,"er, Dennis H. Kraus, Suresh K. Mukherji, John A. Ridge, and Jatin P. Shah 14 CHAPTER SUMMARY Cancers Staged Using This Staging System Mucosal melanoma (MM) arising in the nasal cavity, paranasal sinuses, oral cavity, oropharynx, nasopharynx, larynx, and hypopharynx are addressed in this chapter"
AJCC8,52,definitions_tnm,"V) exposure and is more similar to other nonmelanoma cancers. IV Deﬁnition of Primary Tumor (T) Size cutoffs have been clariﬁed as follows: T1 describes tumor smaller than or equal to 2 cm T2 describes tumor larger than 2 cm, but smaller than or equal to 4 cm T3 describes tumor larger than 4 cm IV"
AJCC8,52,chapter_summary,"an, Chrysalyne Schmults, Raja R. Seethala, Randal S. Weber, and Jatin P. Shah CHAPTER SUMMARY Cancers Staged Using This System Cutaneous squamous cell carcinoma (CSCC), cutaneous carcinoma (CC), basal cell carcinoma (BCC) of the head and neck and all other nonmelanoma skin carcinomas of the head"
AJCC8,56,definitions_tnm,"e will be evalu- ated, and those that meet all AJCC criteria will be endorsed. DEFINITIONS OF AJCC TNM Deﬁnition of Primary Tumor (T) T Category T Criteria TX Primary tumor cannot be assessed Tis Carcinoma in situ T1 Tumor smaller than or equal to 2 cm in greatest dimension T2 Tumor larger than"
AJCC8,57,stage_group,tasis (M) M Category M Criteria M0 No distant metastasis M1 Distant metastasis AJCC PROGNOSTIC STAGE GROUPS When T is… And N is… And M is… Then the stage group is… Tis N0 M0 0 T1 N0 M0 I T2 N0 M0 II T3 N0 M0 III T1 N1 M0 III T2 N1 M0 III T3 N1 M0 III T1 N2 M0 IV T2 N2 M0 IV T3 N2 M0 IV Any T N3 M0
AJCC8,58,stage_group,to the proximal stomach are staged as stomach cancers even if EGJ involved. III AJCC Prognostic Stage Groups pT1a and pT1b are now incorporated into stage groupings. II AJCC Prognostic Stage Groups pT2–pT3 was separated into pT2 and pT3 for Stages I–III II AJCC Prognostic Stage Groups Unique cTNM pr
AJCC8,58,chapter_summary,"il, Adam J. Bass, Jeremy J. Erasmus, Hans Gerdes, and Wayne L. Hofstetter 16 CHAPTER SUMMARY Cancers Staged Using This Staging System Epithelial cancers including squamous cell carcinoma, adenocarcinoma, adenosquamous carcinoma, undifferentiated carcinoma, neuroendocrine cancers, and adenocarci"
AJCC8,59,stage_group,"ment variables compared with the AJCC Cancer Staging Manual, 7th Edition. The stage groupings were determined by using a risk-adjusted random survival forest analysis of collated data from 33 esopha- geal centers spanning six continents and including 22,654 patients.1 All-cause mortality—a hard"
AJCC8,60,stage_group,"s seem to create a less orderly arrangement of TNM categories within and among stage groupings compared with previous stage groupings, when viewed from the perspective of the interplay of these important prognostic factors, the new staging system becomes biologically compelling. In an effort to"
AJCC8,61,stage_group,"e patients is prob- lematic. The assumption that pTNM can be used for clinical stage grouping may lead to inappropriate therapies. Therefore, to avoid the continued use of pTNM groups for clinical stag- ing, we added clinical stage groups based on two datasets: the National Cancer Data Base (NCDB"
AJCC8,62,stage_group,"the regional lymph nodes, peritoneal cavity, and liver. The classiﬁcation and stage grouping described in this chapter are used for both clinical and pathological staging of adenocarcinomas of the small bowel, and do not apply to other types of malignant small bowel tumors. The staging system d"
AJCC8,65,stage_group,d G1 Well differentiated G2 Moderately differentiated G3 Poorly differentiated AJCC PROGNOSTIC STAGE GROUPS When T is… And N is… And M is… And grade is… Then the stage group is… Tis N0 M0 0 Tis(LAMN) N0 M0 0 T1 N0 M0 I T2 N0 M0 I T3 N0 M0 IIA T4a N0 M0 IIB T4b N0 M0 IIC T1 N1 M0 IIIA T2 N1 M0
AJCC8,65,definitions_tnm,"te will be evaluated, and those that meet all AJCC criteria will be endorsed. DEFINITIONS OF AJCC TNM Deﬁnition of Primary Tumor (T) T Category T Criteria TX Primary tumor cannot be assessed T0 No evidence of primary tumor Tis Carcinoma in situ (intramucosal carcinoma; invasion of the lamina pro"
AJCC8,68,definitions_tnm,"42 Summary of Changes Change Details of Change Level of Evidence Deﬁnition of Primary Tumor (T) T1 is now divided into two subcatgories: T1a, solitary tumor ≤2 cm; and T1b, solitary tumor without vascular invasion, >2 cm. II Deﬁnition of Primary Tumor (T) T2 now includes solitary tumor with vascu"
AJCC8,68,chapter_summary,"an K. Abou-Alfa, Timothy M. Pawlik, Junichi Shindoh, and Jean-Nicolas Vauthey CHAPTER SUMMARY Cancers Staged Using This Staging System Hepatocellular carcinoma (HCC), Fibrolamellar carcinoma (ﬁbrolamellar variant of HCC) Cancers Not Staged Using This Staging System These histopathologic types of"
AJCC8,69,stage_group,"or component of the clinical presenta- tion and a key determinant of prognosis. Anatomic stage is the other major determinant of outcome and prognosis. TNM staging helps determine curative resectability, as well as the presence and extent of vascular invasion, a key determinant of potential cure"
AJCC8,70,definitions_tnm,24 Summary of Changes Change Details of Change Level of Evidence Deﬁnition of Primary Tumor (T) The T1 category was revised to account for the prognostic impact of tumor size (T1a: ≤5 cm vs. T1b: >5 cm). II Deﬁnition of Primary Tumor (T) The T2 category is modiﬁed to reﬂect the equivalent progn
AJCC8,70,chapter_summary,"othy M. Pawlik, Bachir Taouli, Laura Rubbia-Brandt, and Jean-Nicolas Vauthey CHAPTER SUMMARY Cancers Staged Using This Staging System This staging system applies to primary carcinomas of the intrahepatic bile ducts, including the following: • Intrahepatic cholangiocarcinoma (IHCC) • Combined hep"
AJCC8,72,definitions_tnm,42 Summary of Changes Change Details of Change Level of Evidence Deﬁnition of Primary Tumor (T) T2 disease is now subdivided into two groups: T2 tumors on the peritoneal side (T2a) and those on the hepatic side (T2b) of the gallbladder. II Deﬁnition of Regional Lymph Node (N) Changed from locat
AJCC8,72,chapter_summary,"hy M. Pawlik, David A. Kooby, Tracey E. Schefter, and Jean-Nicolas Vauthey 24 CHAPTER SUMMARY Cancers Staged Using This Staging System Gallbladder carcinoma Cancers Not Staged Using This Staging System These histopathologic types of cancer… Are staged according to the classiﬁcation for… And can"
AJCC8,77,stage_group,tasis (M) M Category M Criteria M0 No distant metastasis M1 Distant metastasis AJCC PROGNOSTIC STAGE GROUPS When T is… And N is… And M is… Then the stage group is… Tis N0 M0 0 T1a N0 M0 IA T1a N1 M0 IIIA T1b N0 M0 IB T1b N1 M0 IIIA T2 N0 M0 IB T2 N1 M0 IIIA T3a N0 M0 IIA T3a N1 M0 IIIA T3b N0 M0 II
